,Unnamed: 0,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Goals_per90,G+A_per90,G-PK_per90,G+A-PK_per90,xG_per90,xG+xAG_per90,npxG_per90,npxG+xAG_per90,Take_Ons_Attempted,Take_Ons_Succ,Take_Ons_Succ%,Tackled_Take_Ons,Tackled_Take_Ons%,Touches_per_90,Touches_Def_Pen_per_90,Touches_Def_3rd_per_90,Touches_Mid_3rd_per_90,Touches_Att_3rd_per_90,Touches_Att_Pen_per_90,Tocuhes_Live_Balls_per_90,Take_Ons_Attempted_per_90,Take_Ons_Succ_per_90,Tackled_Take_Ons_per_90,Carries_per_90,Total_Distance_per_90,Progressive_Distance_Carried_per_90,Progressive_Carries_per_90,1/3_Carries_per_90,Carries_Penalty_Area_per_90,Miscontrols_per_90,Dispossessed_per_90,Passes_Received_per_90,Progressive_Passes_Received_per_90,Shot_Creating_Action_per90,Goal_Creating_Action_90,Pass_Live_Shot_per_90,Pass_Dead_Shot_per_90,Take_Ons_Shot_per_90,Shot-Shot_per_90,Fouls_drawn_Shot_per_90,Defensive_Shot_per_90,Pass_Live_Goal_per_90,Pass_Dead_Goal_per_90,Take_Ons_Goal_per_90,Shot_Goal_per_90,Fouls_Drawn_Goal_per_90,Defensive_Goal_per_90,Passes_Total_Cmp,Passes_Total_Att,Passes_Total_Cmp%,Passes_TotDist,Passes_PrgDist,Passes_Short_Cmp,Passes_Short_Att,Passes_Short_Cmp%,Passes_Medium_Cmp,Passes_Medium_Att,Passes_Medium_Cmp%,Passes_Long_Cmp,Passes_Long_Att,Passes_Long_Cmp%,Assists_per_90,xAG_per_90,xA_per_90,A-xAG_per_90,Key_Passes_per_90,Passes_1/3_per_90,Passes_Penalty_Area_per_90,Crosses_Penalty_Area_per_90,Progressive_Passes_per_90,Passes_Attempted_per_90,Live_Ball_Passes_per_90,Dead_Ball_Passes_per_90,Free_Kick_Passes_per_90,Through_Balls_per_90,Switches_per_90,Crosses_per_90,Throw_Ins_Taken_per_90,Corner_Kicks_per_90,In_Corner_Kicks_per_90,Out_Corner_Kicks_per_90,Str_Corner_Kicks_per_90,Passes_Cmp_per_90,Passes_Off_per_90,Passes_Blocked_per_90,Shots_total_per90,Shots_on_target_per90,Goals_per_shot,Goals_per_shot_on_target,Npxg_per_shot,Xg_net,Npxg_net,Percentage_of_Aerials_Won,Yellow_Cards_per_90,Red_Cards_per_90,Second_Yellow_Card_per_90,Fouls_Committed_per_90,Fouls_Drawn_per_90,Offsides_per_90,Interceptions_per_90,Tackles_Won_per_90,Penalty_Kicks_Won_per_90,Penalty_Kicks_Conceded_per_90,Ball_Recoveries_per_90,Aerials_Won_per_90,Aerials_Lost_per_90,Tackles_per_90,Tackles_Def_3rd_per_90,Tackles_Mid_3rd_per_90,Tackles_Att_3rd_per_90,Dribblers_Tackled_per_90,Dribblers_Challenged_per_90,Dribblers_Tackle_Lost_per_90,Blocks_per_90,Shots_Blocked_per_90,Tackles+Interceptions_per_90,Clearances_per_90,Errors_Shots_per_90,Dribblers_Tackle_W%,Seasons at top 5,Seasons in PL,Seasons in Liga,Seasons in Serie A,Seasons in Ligue 1,Seasons in Bundesliga
173,1952,Luka Modrić,hr CRO,MF,Real Madrid,es La Liga,39.0,1985.0,106.0,67.0,6069,67.5,0.12,0.4,0.09,0.37,0.12,0.39,0.1,0.37,145.0,76.0,52.41,55.0,37.93,88.89,1.05,13.37,46.33,29.85,2.25,88.86,2.15,1.13,0.81,60.16,304.86,142.74,2.77,2.34,0.65,1.28,0.99,70.65,4.18,4.66,0.55,3.51,0.8,0.1,0.15,0.05,3.51,0.41,0.09,0.0,0.03,0.01,0.0,4795.0,5474.0,87.6,78667.0,22893.0,2500.0,2655.0,94.19,1591.0,1767.0,90.04,500.0,709.0,70.52,0.12,0.27,0.25,0.01,2.34,8.37,1.66,0.16,9.66,81.1,74.37,6.48,3.01,0.4,1.36,3.51,0.48,2.61,0.92,0.98,0.01,71.04,0.25,1.17,,0.4,,5.34,,-0.30000000000000004,-0.7,39.99,0.24,0.0,0.0,1.09,1.1,0.09,0.86,0.53,0.0,0.0,4.97,0.39,0.59,0.96,0.43,0.28,0.25,0.43,1.27,0.84,0.65,0.21,1.82,0.46,0.0,33.36,4,0,4,0,0,0
174,1952,Son Heung-min,kr KOR,FW,Tottenham,eng Premier League,32.0,1992.0,115.0,111.0,9554,106.20000000000002,0.5,0.76,0.48,0.74,0.38,0.65,0.36,0.64,304.0,138.0,45.39,146.0,48.03,42.85,0.38,3.88,15.19,24.51,4.82,42.83,2.86,1.3,1.38,26.9,176.26,88.65,3.34,1.81,1.49,1.93,1.38,31.82,8.25,4.13,0.46,2.87,0.59,0.27,0.23,0.14,2.87,0.32,0.06,0.05,0.0,0.04,0.0,2790.0,3565.0,78.26,38303.0,8831.0,1518.0,1748.0,88.54,819.0,1009.0,81.17,127.0,307.0,41.37,0.13,0.27,0.19,-0.02,2.09,1.13,1.55,0.15,3.39,33.57,29.48,3.95,0.64,0.23,0.07,3.4,0.25,2.31,0.97,0.78,0.0,26.27,0.14,1.03,,1.25,,10.78,,13.1,12.7,26.58,0.05,0.0,0.0,0.39,1.13,0.55,0.34,0.31,0.03,0.01,3.45,0.29,0.8,0.6,0.17,0.23,0.2,0.25,0.81,0.56,0.55,0.08,0.94,0.24,0.0,31.78,4,4,0,0,0,0
175,1952,Saúl Ñíguez,es ESP,MF,Sevilla+Atlético Madrid+Chelsea+Atlético Madrid,es La Liga+eng Premier League+es La Liga,30.0,1994.0,82.0,36.0,482995,38.6,0.11,0.29,0.11,0.29,0.14,0.25,0.14,0.25,39.0,25.0,64.1,11.0,28.21,62.28,3.29,16.12,31.24,15.34,2.56,62.28,1.01,0.65,0.29,28.55,134.56,58.26,1.11,1.06,0.18,1.71,0.99,40.15,3.57,2.85,0.34,1.66,0.0,0.05,0.21,0.03,1.66,0.31,0.0,0.0,0.0,0.0,0.0,1484.0,1829.0,81.14,21479.0,4883.0,907.0,1030.0,88.8,472.0,571.0,82.66,78.0,143.0,54.55,0.15,0.13,0.08,0.05,0.73,2.46,0.52,0.21,2.85,47.38,44.79,2.41,0.54,0.13,0.16,1.32,1.71,0.03,0.03,0.0,0.0,38.44,0.18,0.67,,0.55,,1.62,,-1.3,-1.3,56.95,0.52,0.05,0.03,2.39,0.62,0.13,0.99,2.15,0.0,0.03,4.33,2.75,2.02,3.68,1.58,1.69,0.41,1.68,2.85,1.17,2.33,0.49,4.66,2.64,0.03,57.05,4,1,4,0,0,0
176,1952,Antonio Sanabria,py PAR,FW,Torino+Torino+Betis,it Serie A+it Serie A+es La Liga,28.0,1996.0,107.0,82.0,7067,78.5,0.32,0.38,0.28,0.34,0.37,0.45,0.33,0.41,96.0,51.0,53.12,36.0,37.5,34.55,0.51,2.27,17.36,15.28,3.86,34.5,1.22,0.65,0.46,19.71,86.4,21.96,0.64,0.61,0.29,2.98,1.34,27.31,5.17,1.72,0.18,1.31,0.0,0.1,0.2,0.09,1.31,0.12,0.0,0.01,0.02,0.03,0.0,1486.0,1944.0,76.44,20851.0,3257.0,1026.0,1232.0,82.04,392.0,506.0,77.47,85.0,117.0,72.65,0.0,0.08,0.05,-0.02,0.82,1.22,0.41,0.02,1.72,24.76,23.22,1.52,0.06,0.03,0.22,0.14,0.06,0.0,0.0,0.0,0.0,18.93,0.03,0.64,,0.77,,8.82,,-4.199999999999999,-4.0,40.67,0.13,0.0,0.0,1.18,1.34,0.49,0.15,0.31,0.04,0.0,2.53,3.03,4.38,0.43,0.11,0.17,0.16,0.09,0.29,0.2,0.39,0.09,0.59,0.41,0.0,28.0,4,0,0,4,0,0
177,1952,Randal Kolo Muani,fr FRA,FW,Paris S-G+Paris S-G+Eint Frankfurt+Eint Frankfurt+Nantes,fr Ligue 1+fr Ligue 1+de Bundesliga+de Bundesliga,25.0,1998.0,105.0,82.0,7329,81.5,0.44,0.7,0.4,0.66,0.43,0.56,0.41,0.54,382.0,170.0,44.5,185.0,48.43,33.48,0.93,2.59,13.21,18.36,5.62,33.45,4.69,2.09,2.27,22.29,153.27,72.69,2.79,1.68,1.62,3.48,2.15,26.0,7.51,3.07,0.57,1.93,0.0,0.4,0.32,0.4,1.93,0.34,0.0,0.1,0.05,0.07,0.0,1117.0,1653.0,67.57,14854.0,3579.0,730.0,1013.0,74.76,303.0,431.0,70.3,44.0,83.0,53.01,0.07,0.18,0.14,0.08,1.35,0.81,0.64,0.13,1.69,20.29,19.63,0.55,0.0,0.06,0.05,0.8,0.07,0.0,0.0,0.0,0.0,13.71,0.1,0.97,,0.91,,8.98,,0.7000000000000002,0.09999999999999987,42.08,0.11,0.01,0.01,1.88,2.21,0.57,0.16,0.44,0.09,0.01,3.14,1.86,2.59,0.69,0.19,0.21,0.28,0.19,0.6,0.41,0.47,0.06,0.85,0.74,0.0,27.44,4,0,0,0,3,2
178,1952,Mattéo Guendouzi,fr FRA,MF,Lazio+Lazio+Marseille+Marseille+Hertha BSC,it Serie A+it Serie A+fr Ligue 1+fr Ligue 1+de Bundesliga,25.0,1999.0,119.0,100.0,8769,97.4,0.09,0.24,0.08,0.23,0.1,0.17,0.09,0.16,112.0,59.0,52.68,47.0,41.96,61.98,1.27,8.82,36.66,17.25,2.1,61.97,1.15,0.61,0.48,44.31,258.6,132.85,2.36,2.04,0.37,1.23,0.83,48.23,3.92,2.78,0.28,2.24,0.08,0.15,0.13,0.12,2.24,0.24,0.0,0.0,0.0,0.03,0.01,4532.0,5277.0,85.88,77686.0,17449.0,1710.0,1888.0,91.74,1867.0,2093.0,89.2,423.0,564.0,75.0,0.04,0.1,0.1,0.04,0.95,5.86,1.27,0.18,7.08,54.18,51.97,1.99,1.0,0.21,0.37,1.26,0.66,0.21,0.04,0.03,0.0,46.53,0.21,1.11,,0.35,,7.2,,-0.29999999999999993,-0.4999999999999999,39.52,0.14,0.01,0.0,0.92,1.55,0.01,0.73,0.73,0.02,0.02,5.07,0.64,0.96,1.37,0.35,0.75,0.27,0.57,1.58,1.01,0.61,0.15,2.09,0.77,0.01,35.63,4,0,0,2,3,0
179,1952,Nemanja Gudelj,rs SRB,"MF,DF",Sevilla,es La Liga,33.0,1991.0,89.0,71.0,6557,72.89999999999999,0.06,0.08,0.06,0.08,0.04,0.05,0.04,0.05,15.0,10.0,66.67,5.0,33.33,63.04,5.71,27.05,31.12,5.09,0.42,63.04,0.2,0.14,0.07,33.98,177.9,99.95,0.85,0.92,0.01,0.57,0.15,41.16,0.27,0.95,0.07,0.77,0.08,0.0,0.07,0.01,0.77,0.05,0.0,0.0,0.01,0.0,0.0,3409.0,3877.0,87.93,59365.0,23950.0,1778.0,1917.0,92.69,1700.0,1844.0,92.19,225.0,368.0,61.14,0.01,0.02,0.02,0.01,0.26,3.47,0.13,0.05,3.11,53.18,50.55,2.47,2.02,0.03,0.41,0.33,0.16,0.12,0.08,0.04,0.0,46.76,0.17,0.34,,0.19,,6.55,,1.2,1.2,69.37,0.32,0.0,0.0,1.12,0.66,0.01,1.33,1.0,0.0,0.0,4.11,1.89,0.94,1.51,0.75,0.6,0.15,0.66,1.09,0.42,1.1,0.69,2.84,3.03,0.01,63.15,4,0,4,0,0,0
180,1952,Mattia Zaccagni,it ITA,"FW,MF",Lazio+Hellas Verona+Lazio+Hellas Verona,it Serie A,29.0,1995.0,105.0,90.0,1807435,84.6,0.32,0.48,0.27,0.44,0.23,0.46,0.19,0.33,364.0,176.0,48.35,129.0,35.44,48.0,0.63,5.19,20.34,23.35,3.95,47.96,4.3,2.08,1.53,32.53,232.96,120.97,3.86,2.22,1.38,1.82,1.23,37.77,9.36,17.89,3.53,2.09,0.36,0.24,0.23,0.26,2.09,0.25,0.04,0.02,0.06,0.09,0.0,2442.0,3088.0,79.08,34124.0,8187.0,1673.0,1863.0,89.37,691.0,876.0,78.88,118.0,249.0,47.39,0.1,0.15,0.14,0.02,1.37,1.45,1.06,0.14,2.87,36.5,34.21,2.23,0.58,0.09,0.24,2.82,0.63,1.0,0.45,0.28,0.0,28.87,0.06,0.96,,3.02,,2.36,,7.9,7.0,40.43,0.29,0.0,0.0,1.48,3.62,0.19,0.87,0.79,0.04,0.01,3.88,0.55,0.81,1.33,0.46,0.61,0.26,0.45,1.0,0.55,1.02,0.08,2.21,0.4,0.01,46.36,4,0,0,4,0,0
181,1952,Ollie Watkins,eng ENG,FW,Aston Villa,eng Premier League,28.0,1995.0,121.0,118.0,10225,113.5,0.45,0.65,0.43,0.64,0.45,0.59,0.43,0.57,215.0,84.0,39.07,112.0,52.09,27.79,0.96,1.88,10.84,15.39,5.41,27.77,1.89,0.74,0.99,16.14,83.26,39.84,1.8,0.92,1.2,2.39,1.5,21.61,6.13,2.47,0.46,1.66,0.0,0.22,0.36,0.21,1.66,0.23,0.0,0.06,0.13,0.04,0.0,1424.0,1995.0,71.38,17426.0,2738.0,875.0,1128.0,78.26,342.0,480.0,71.25,32.0,60.0,53.33,0.13,0.13,0.09,0.07,1.04,0.68,0.49,0.02,1.4,17.58,17.0,0.5,0.03,0.08,0.05,0.35,0.12,0.0,0.0,0.0,0.0,12.55,0.07,0.44,,1.2,,10.57,,-0.2999999999999997,-0.09999999999999976,40.72,0.13,0.0,0.0,0.83,1.17,0.46,0.25,0.31,0.04,0.0,1.73,1.76,2.56,0.45,0.04,0.24,0.17,0.15,0.5,0.35,0.69,0.11,0.7,0.78,0.0,29.47,4,4,0,0,0,0
182,1952,Vinicius Júnior,br BRA,FW,Real Madrid,es La Liga,24.0,2000.0,107.0,96.0,8446,93.9,0.53,0.84,0.5,0.81,0.44,0.72,0.42,0.7,785.0,310.0,39.49,408.0,51.97,54.21,0.15,3.48,14.23,37.29,8.23,54.17,8.36,3.3,4.34,42.35,335.06,186.44,7.07,3.54,4.13,3.07,1.97,46.11,14.76,5.24,0.75,3.34,0.04,0.89,0.34,0.53,3.34,0.42,0.0,0.15,0.08,0.05,0.03,2774.0,3559.0,77.94,38276.0,7435.0,1660.0,1924.0,87.36,677.0,862.0,78.54,167.0,265.0,63.02,0.11,0.28,0.26,0.03,2.03,1.31,1.64,0.15,3.3,37.9,36.66,1.02,0.21,0.28,0.56,2.07,0.48,0.21,0.0,0.0,0.0,29.54,0.21,1.64,,1.33,,9.7,,8.600000000000001,7.7,21.55,0.29,0.01,0.0,1.33,3.09,0.67,0.14,0.68,0.07,0.0,2.96,0.07,0.27,1.12,0.45,0.41,0.26,0.37,1.14,0.77,0.71,0.01,1.26,0.11,0.03,33.41,4,0,4,0,0,0
183,1952,Renato Tapia,pe PER,"MF,DF",Leganés+Celta Vigo,es La Liga,29.0,1995.0,91.0,52.0,4918,54.7,0.02,0.02,0.02,0.02,0.05,0.09,0.05,0.09,81.0,46.0,56.79,31.0,38.27,63.38,4.39,19.89,36.95,7.15,0.66,63.38,1.48,0.84,0.56,33.51,157.68,75.52,0.7,0.9,0.07,0.95,0.81,37.31,0.68,1.32,0.04,1.08,0.03,0.05,0.05,0.02,1.08,0.04,0.0,0.0,0.0,0.0,0.0,2175.0,2743.0,79.29,41316.0,12670.0,884.0,997.0,88.17,940.0,1096.0,85.77,307.0,504.0,60.91,0.0,0.04,0.04,-0.04,0.42,3.91,0.51,0.07,3.97,50.15,47.32,2.58,2.25,0.15,0.86,0.51,0.26,0.02,0.02,0.0,0.0,39.76,0.26,0.77,,0.17,,1.49,,-1.7,-1.7,57.54,0.48,0.04,0.04,1.81,1.46,0.02,1.41,1.75,0.0,0.02,6.38,2.03,1.5,2.89,1.17,1.46,0.25,1.04,2.34,1.3,1.81,0.6,4.3,2.89,0.02,45.62,4,0,4,0,0,0
184,1952,Hicham Boudaoui,dz ALG,MF,Nice,fr Ligue 1,25.0,1999.0,93.0,68.0,5828,64.7,0.11,0.18,0.11,0.18,0.09,0.2,0.09,0.2,178.0,81.0,45.51,84.0,47.19,58.13,1.95,12.26,32.55,14.13,1.87,58.13,2.75,1.25,1.3,41.65,239.29,102.92,1.9,1.85,0.45,1.73,0.99,40.22,3.65,2.33,0.19,1.92,0.03,0.09,0.12,0.13,1.92,0.18,0.0,0.0,0.0,0.0,0.0,2466.0,2950.0,83.59,37443.0,12051.0,1530.0,1705.0,88.25,890.0,1017.0,87.51,141.0,225.0,62.67,0.01,0.11,0.09,-0.03,1.0,3.25,0.93,0.2,4.36,45.59,44.65,0.8,0.65,0.17,0.05,1.51,0.09,0.05,0.0,0.0,0.0,38.11,0.14,1.21,,0.4,,3.97,,1.0999999999999999,1.0999999999999999,44.68,0.29,0.0,0.0,1.55,1.56,0.08,1.11,1.3,0.02,0.0,6.12,0.79,0.98,2.58,1.17,1.11,0.29,1.25,2.18,0.93,1.2,0.2,3.69,0.88,0.0,57.37,4,0,0,0,4,0
185,1952,Jordan Ferri,fr FRA,MF,Montpellier,fr Ligue 1,32.0,1992.0,106.0,94.0,8267,91.8,0.02,0.08,0.02,0.08,0.02,0.12,0.02,0.12,149.0,72.0,48.32,62.0,41.61,76.75,2.35,19.99,46.09,11.5,0.42,76.75,1.62,0.78,0.67,58.04,303.33,149.28,1.7,1.54,0.11,1.38,1.48,57.06,1.81,2.63,0.17,2.31,0.05,0.06,0.06,0.13,2.31,0.15,0.01,0.0,0.01,0.0,0.0,5296.0,6288.0,84.22,97055.0,28209.0,2025.0,2254.0,90.0,2241.0,2516.0,89.07,683.0,1024.0,66.7,0.01,0.1,0.1,-0.04,1.04,5.86,0.91,0.27,7.83,68.5,65.29,3.0,2.26,0.17,0.62,1.24,0.61,0.05,0.0,0.0,0.0,57.69,0.21,0.86,,0.08,,3.78,,0.2,0.2,37.43,0.33,0.02,0.02,1.67,2.05,0.01,0.79,1.11,0.0,0.04,8.7,0.56,0.93,1.76,0.88,0.75,0.13,0.95,2.79,1.84,0.72,0.13,2.55,0.92,0.0,34.59,4,0,0,0,4,0
186,1952,Konstantinos Mavropanos,gr GRE,DF,West Ham+Stuttgart,eng Premier League+de Bundesliga,26.0,1997.0,88.0,80.0,7175,79.8,0.09,0.1,0.09,0.1,0.1,0.12,0.1,0.12,83.0,38.0,45.78,34.0,40.96,68.72,8.56,32.48,32.41,4.64,1.45,68.72,1.04,0.48,0.43,35.41,183.82,101.03,1.05,0.64,0.09,0.82,0.19,39.11,0.44,1.05,0.09,0.7,0.04,0.04,0.18,0.02,0.7,0.06,0.0,0.0,0.01,0.0,0.01,3558.0,4398.0,80.9,73671.0,25947.0,1021.0,1176.0,87.63,1739.0,1985.0,87.61,560.0,881.0,63.56,0.0,0.02,0.03,-0.01,0.35,3.2,0.26,0.05,3.78,55.11,49.29,5.6,2.09,0.05,1.74,0.2,3.48,0.0,0.0,0.0,0.0,44.59,0.23,0.66,,0.33,,6.37,,-1.0999999999999999,-1.0999999999999999,72.6,0.19,0.01,0.01,0.83,0.71,0.06,2.13,1.17,0.0,0.04,6.14,2.93,1.09,1.87,1.19,0.59,0.09,1.02,1.5,0.49,1.47,0.79,4.0,4.92,0.06,68.3,4,2,0,0,0,2
187,1952,M'Bala Nzola,ao ANG,FW,Lens+Fiorentina+Spezia,fr Ligue 1+it Serie A,28.0,1996.0,93.0,61.0,5875,65.3,0.32,0.41,0.26,0.35,0.33,0.42,0.28,0.38,153.0,68.0,44.44,72.0,47.06,32.22,1.13,2.14,11.73,18.73,5.01,32.16,2.34,1.04,1.1,20.2,108.98,33.28,1.54,0.9,0.87,4.07,2.24,25.09,7.29,2.26,0.23,1.7,0.01,0.2,0.19,0.15,1.7,0.11,0.0,0.08,0.03,0.01,0.0,1038.0,1306.0,79.48,12865.0,2593.0,870.0,1023.0,85.01,223.0,293.0,76.11,38.0,45.0,84.44,0.04,0.09,0.08,-0.0,1.04,0.75,0.55,0.03,1.53,20.0,19.08,0.88,0.06,0.0,0.04,0.32,0.18,0.0,0.0,0.0,0.0,15.9,0.05,0.51,,0.83,,5.47,,-0.5000000000000001,-1.2999999999999998,39.22,0.23,0.0,0.0,2.08,0.95,0.84,0.14,0.25,0.02,0.01,2.42,2.14,3.21,0.42,0.02,0.15,0.24,0.18,0.4,0.21,0.63,0.12,0.55,0.93,0.0,45.79,4,0,0,3,1,0
188,1952,Tyrick Mitchell,eng ENG,"DF,MF",Crystal Palace,eng Premier League,25.0,1999.0,121.0,118.0,10226,113.6,0.02,0.09,0.02,0.09,0.02,0.09,0.02,0.09,106.0,54.0,50.94,44.0,41.51,60.75,3.62,22.02,24.49,14.78,1.16,60.75,0.93,0.48,0.39,26.56,106.91,51.12,1.04,0.83,0.17,1.24,0.7,30.53,3.89,1.43,0.13,1.21,0.08,0.04,0.03,0.03,1.21,0.12,0.01,0.0,0.0,0.0,0.0,4086.0,5675.0,72.0,64166.0,26770.0,2000.0,2370.0,84.98,1636.0,2184.0,74.91,220.0,599.0,36.73,0.03,0.07,0.06,0.0,0.64,2.59,0.83,0.38,3.2,49.95,39.13,10.69,0.7,0.02,0.04,2.18,9.95,0.04,0.02,0.02,0.0,35.97,0.14,1.83,,0.05,,9.29,,-0.7,-0.7,47.96,0.12,0.01,0.0,0.67,0.44,0.04,1.01,1.67,0.01,0.01,6.09,0.73,0.79,2.75,1.81,0.7,0.25,1.11,1.7,0.59,1.59,0.25,3.77,2.72,0.01,64.73,4,4,0,0,0,0
189,1952,Pau Torres,es ESP,DF,Aston Villa+Villarreal,eng Premier League+es La Liga,27.0,1997.0,108.0,106.0,9453,105.0,0.08,0.09,0.08,0.09,0.06,0.09,0.06,0.09,104.0,80.0,76.92,20.0,19.23,71.88,9.23,34.01,33.95,4.49,0.92,71.88,0.99,0.76,0.19,47.28,315.05,213.67,1.9,1.28,0.0,0.56,0.24,50.6,0.4,0.97,0.09,0.85,0.01,0.0,0.08,0.04,0.85,0.07,0.0,0.0,0.01,0.01,0.0,5764.0,6701.0,86.02,110847.0,39291.0,2087.0,2244.0,92.47,3043.0,3301.0,92.18,626.0,1051.0,59.56,0.0,0.03,0.04,-0.02,0.3,5.31,0.36,0.02,5.11,63.82,59.69,3.98,2.64,0.14,0.99,0.17,0.17,0.0,0.0,0.0,0.0,54.9,0.15,0.39,,0.19,,11.6,,1.4000000000000001,1.4000000000000001,54.3,0.16,0.0,0.0,0.54,0.44,0.02,0.47,0.69,0.02,0.0,5.25,1.42,1.2,1.11,0.68,0.34,0.09,0.58,0.95,0.37,0.99,0.63,1.58,3.38,0.07,62.18,4,2,2,0,0,0
190,1952,Pervis Estupiñán,ec ECU,DF,Brighton+Villarreal,eng Premier League+es La Liga,26.0,1998.0,92.0,70.0,6197,68.8,0.04,0.17,0.04,0.17,0.05,0.24,0.05,0.24,108.0,48.0,44.44,50.0,46.3,75.26,3.11,18.3,35.12,22.5,2.18,75.26,1.57,0.7,0.73,42.75,201.9,113.28,3.01,1.92,0.58,1.34,0.87,47.63,6.79,2.62,0.25,2.22,0.26,0.06,0.04,0.03,2.22,0.23,0.0,0.0,0.0,0.01,0.0,3626.0,4459.0,81.32,53561.0,19738.0,2577.0,2831.0,90.68,1262.0,1537.0,82.11,162.0,310.0,52.26,0.04,0.18,0.14,-0.05,1.48,3.5,1.67,0.74,5.09,64.81,56.05,8.6,1.07,0.09,0.26,4.23,7.02,0.51,0.25,0.14,0.0,52.7,0.16,1.73,,0.22,,3.07,,-0.7,-0.7,55.2,0.19,0.0,0.0,1.47,0.83,0.44,1.38,1.16,0.01,0.03,6.57,1.2,0.97,2.09,1.18,0.7,0.22,1.05,1.83,0.78,0.87,0.28,3.48,1.57,0.04,58.21,4,3,1,0,0,0
191,1952,Leonardo Balerdi,ar ARG,DF,Marseille,fr Ligue 1,25.0,1999.0,88.0,75.0,6584,73.1,0.03,0.04,0.03,0.04,0.03,0.04,0.03,0.04,53.0,36.0,67.92,13.0,24.53,77.44,7.35,33.05,41.94,2.97,0.56,77.44,0.72,0.5,0.18,54.52,301.09,163.93,0.64,0.68,0.03,0.75,0.37,52.16,0.38,0.82,0.12,0.66,0.03,0.07,0.05,0.01,0.66,0.08,0.01,0.0,0.01,0.01,0.0,4233.0,4838.0,87.49,80537.0,29955.0,1581.0,1745.0,92.27,2214.0,2422.0,91.41,475.0,685.0,69.34,0.0,0.02,0.02,-0.0,0.19,4.36,0.12,0.01,4.17,66.18,63.9,2.2,1.75,0.04,0.38,0.11,0.15,0.01,0.0,0.0,0.0,57.91,0.08,0.47,,0.06,,12.6,,-0.29999999999999993,-0.29999999999999993,60.9,0.32,0.05,0.03,1.29,0.74,0.01,1.95,1.42,0.01,0.01,6.62,2.11,1.3,2.19,1.62,0.52,0.05,1.3,1.94,0.64,1.49,0.78,4.15,3.16,0.04,65.04,4,0,0,0,4,0
192,1952,Philipp Lienhart,at AUT,DF,Freiburg,de Bundesliga,28.0,1996.0,87.0,84.0,7553,84.0,0.1,0.1,0.1,0.1,0.07,0.1,0.07,0.1,20.0,10.0,50.0,6.0,30.0,71.43,8.14,38.06,31.45,2.33,0.74,71.43,0.24,0.12,0.07,42.78,270.07,140.82,0.75,0.48,0.05,0.6,0.05,46.18,0.17,0.76,0.05,0.61,0.02,0.01,0.1,0.01,0.61,0.03,0.0,0.0,0.01,0.0,0.0,4425.0,5202.0,85.06,93359.0,29789.0,1162.0,1293.0,89.77,2625.0,2815.0,93.25,592.0,971.0,60.97,0.0,0.02,0.02,-0.02,0.12,3.18,0.19,0.01,3.38,61.93,58.64,3.13,1.86,0.07,0.68,0.18,0.5,0.0,0.0,0.0,0.0,52.68,0.15,0.39,,0.17,,12.85,,1.9,1.9,62.98,0.13,0.0,0.0,0.57,0.85,0.05,1.35,0.61,0.0,0.02,5.77,2.21,1.31,0.97,0.68,0.27,0.02,0.54,1.02,0.49,1.02,0.64,2.32,4.01,0.02,52.06,4,0,0,0,0,4
193,1952,Matteo Darmian,it ITA,DF,Inter+Parma+Inter,it Serie A,34.0,1989.0,102.0,78.0,6690,74.3,0.08,0.16,0.08,0.16,0.05,0.14,0.05,0.14,54.0,20.0,37.04,26.0,48.15,60.28,3.35,19.92,27.91,12.76,1.27,60.28,0.73,0.27,0.35,32.16,122.18,62.99,0.93,0.73,0.24,0.74,0.25,40.56,4.51,2.06,0.18,1.67,0.19,0.01,0.05,0.08,1.67,0.15,0.0,0.0,0.0,0.03,0.0,3288.0,3901.0,84.29,56786.0,22719.0,1639.0,1781.0,90.98,1561.0,1753.0,89.05,240.0,403.0,59.55,0.04,0.09,0.08,-0.01,0.94,2.38,0.81,0.39,3.1,52.5,46.08,6.27,0.53,0.14,0.36,1.43,5.75,0.0,0.0,0.0,0.0,44.25,0.15,1.05,,0.15,,9.8,,2.4000000000000004,2.4000000000000004,55.62,0.13,0.0,0.0,1.12,0.85,0.07,0.74,1.05,0.03,0.03,3.59,0.82,0.7,2.09,1.04,0.63,0.42,1.05,2.12,1.07,1.08,0.27,2.82,1.74,0.0,50.08,4,0,0,4,0,0
